ano,mes,produto,total_pedidos,total_quantidade,total_receita,preco_medio
2026,3,Calça Scrub Feminino Glamour AVULSA,1,2.00,420.00,210.00
2026,3,Gorro Unissex A. Planetas,2,2.00,114.83,57.42
2026,3,Desk Pad Dupla Face,2,2.00,149.80,74.90
2026,3,Turbante Preto,2,2.00,128.77,64.39
2026,3,Gorro Unissex A. Verde Escuro,2,2.00,116.14,58.07
2026,3,Gorro Unissex D. Dente Branco,2,2.00,60.00,30.00
2026,3,Scrub FemininoTec Easy Loren Azul Royal,2,2.00,787.50,393.75
2026,3,Scrub FemininoTec Easy Loren Branco,2,2.00,857.06,428.53
2026,3,Jaleco Heloisa Rosa Pink,2,2.00,650.00,325.00
2026,3,Jaleco Manuela Circo,2,2.00,498.77,249.39
2026,3,Gorro Unissex A. Branco,1,2.00,162.92,81.46
2026,3,Gorro Unissex D. Dentinho,1,2.00,75.00,37.50
2026,3,Gorro Unissex A. Bocas/Kisses,2,2.00,60.00,30.00
2026,3,Scrub Masculino Azul Marinho Tecido Tecnológico Dana Jalecos,2,2.00,1016.16,508.08
2026,3,Jaleco Noah Preto Botoes Cromado,2,2.00,813.20,406.60
2026,3,Turbante Rosa Nude,1,2.00,90.00,45.00
2026,3,Jaleco Clinic Azul Marinho Feminino,2,2.00,410.00,205.00
2026,3,Scrub Masculino Camiseta Liga da Fofura e Calça Azul Bebê,2,2.00,568.82,284.41
2026,3,Jaleco Heloisa Bege,2,2.00,594.00,297.00
2026,3,Gorro Shine Branco Cristal,1,2.00,120.00,60.00
2026,3,Jaleco Paulo Preto,2,2.00,525.80,262.90
2026,3,Jaleco Marta Azul Bebe Manga Longa,2,2.00,380.00,190.00
2026,3,Turbante Verde Militar,2,2.00,105.00,52.50
2026,3,Camiseta Unissex Fisioterapia Branca,2,2.00,40.00,20.00
2026,3,Scrub Comfy Feminino Branco,2,2.00,604.00,302.00
2026,3,Gorro Unissex D. Rosa Nude,2,2.00,78.75,39.38
2026,3,Gorro  Unissex D. Crepe Off White,2,2.00,100.00,50.00
2026,3,Gorro  Unissex D. Crepe Camel,1,2.00,100.00,50.00
2026,3,Jaleco Manoel Preto,2,2.00,430.65,215.33
2026,3,Jaleco Beatriz Branco,2,2.00,757.97,378.99
2026,3,Scrub MasculinoTec Easy Lorenzo Azul Royal,2,2.00,755.49,377.75
2026,3,Jaleco Manoel Verde Claro,2,2.00,399.75,199.88
2026,3,Jaleco Isac Bege,2,2.00,660.00,330.00
2026,3,Jaleco Manuela Branco Botão Dourado,2,2.00,500.00,250.00
2026,3,Turbante Azul Marinho,2,2.00,90.00,45.00
2026,3,Jaleco Isac Preto,2,2.00,562.59,281.30
2026,3,Jaleco Katherine Branco,2,2.00,735.00,367.50
2026,3,Jaleco Marta Kids Branco,1,2.00,300.00,150.00
2026,3,Jaleco Laila Branco,2,2.00,703.91,351.96
2026,3,Jaleco Samuel Bege Acinzentado,1,2.00,740.00,370.00
2026,3,Jaleco Manuela Branco Detalhes Azul Marinho,2,2.00,410.00,205.00
2026,3,Jaleco Lis Branco,1,2.00,300.00,150.00
2026,3,Jaleco Lis Es,2,2.00,300.00,150.00
2026,3,Bandeja Office Dupla Face,2,2.00,79.80,39.90
2026,3,Scrub Feminino Cinza,2,2.00,440.00,220.00
2026,3,Kit Dolma Masculina Preta Detalhes Cozinha,2,2.00,790.00,395.00
2026,3,Jaleco Maitê Preto,2,2.00,360.00,180.00
2026,3,Jaleco Samuel Branco,2,2.00,690.00,345.00
2026,3,Jaleco Manuela Azul Marinho Detalhes Dourado,1,2.00,410.00,205.00
2026,3,Mouse Pad Dupla Face,2,2.00,33.80,16.90
2026,3,Scrub Feminino Confy Verde Militar,2,2.00,720.00,360.00
2026,3,Jaleco Marta Preto Manga Longa,2,2.00,484.09,242.05
2026,3,Jaleco Samuel Verde Militar,2,2.00,720.00,360.00
2026,3,Porta Canetas Dupla Face,2,2.00,33.80,16.90
2026,3,Scrub Feminino Glamour Preto,1,2.00,860.00,430.00
2026,3,Jaleco Heloisa Swit Denin,2,2.00,760.00,380.00
2026,3,Avental Cozinha Gabardine Preto,1,1.00,70.00,70.00
2026,3,Regata Tec Easy Poliamida Rosa Bebê,1,1.00,89.90,89.90
2026,3,Turbante Bege,1,1.00,45.00,45.00
2026,3,Gorro Unissex A. Games,1,1.00,50.00,50.00
2026,3,Turbante Bordô,1,1.00,68.19,68.19
2026,3,Gorro  Unissex D. Crepe Rosa Nude,1,1.00,50.00,50.00
2026,3,Gorro  Unissex D. Bege Elastano,1,1.00,37.50,37.50
2026,3,Gorro  Unissex D.  Bege,1,1.00,45.00,45.00
2026,3,Dolma Masculina Preta Detalhes Branco,1,1.00,200.00,200.00
2026,3,Dolma Masculina Algodao com elastano Preto,1,1.00,260.00,260.00
2026,3,Dolma Feminina Rosa Bebe Gabardine,1,1.00,240.00,240.00
2026,3,Scrub Feminino Camiseta Fada do Dente e Calça Rosa Bebê,1,1.00,182.00,182.00
2026,3,Scrub Feminino Camiseta Pet Love e Calça Chumbo,1,1.00,260.00,260.00
2026,3,Crachá Magnético Preto,1,1.00,69.90,69.90
2026,3,Colete Ayla Preto,1,1.00,299.90,299.90
2026,3,Scrub Feminino Comfy Bege Aveia,1,1.00,360.00,360.00
2026,3,Turbante Tie Dye,1,1.00,60.00,60.00
2026,3,Turbante Chumbo,1,1.00,68.19,68.19
2026,3,Camiseta Scrub Masculino CONFY AVULSA,1,1.00,230.00,230.00
2026,3,Scrub Feminino Glamour Camel,1,1.00,430.00,430.00
2026,3,Avental Transpassado Hotel Preto,1,1.00,42.00,42.00
2026,3,Gorro Unissex A. Peças de Amor,1,1.00,64.83,64.83
2026,3,Scrub Feminino Princess Azul Marinho,1,1.00,310.00,310.00
2026,3,Scrub Feminino Princess Bordo,1,1.00,252.50,252.50
2026,3,Scrub Feminino Princess Branco,1,1.00,232.50,232.50
2026,3,Turbante Faixa De Cabelo Para Profissionais Com Brilho,1,1.00,72.98,72.98
2026,3,Scrub FemininoTec Easy Loren Cacau,1,1.00,402.53,402.53
2026,3,Scrub FemininoTec Easy Loren Magenta,1,1.00,450.00,450.00
2026,3,Scrub Masculino Azul Medio,1,1.00,260.00,260.00
2026,3,Scrub Masculino Branco,1,1.00,165.00,165.00
2026,3,Scrub Masculino Camiseta Monster Calça Azul Marinho,1,1.00,315.32,315.32
2026,3,Scrub Masculino Cinza,1,1.00,260.00,260.00
2026,3,Scrub Masculino Comfy Azul Marinho,1,1.00,380.00,380.00
2026,3,Scrub Masculino Comfy Verde Militar,1,1.00,360.00,360.00
2026,3,Scrub Masculino Confy Branco,1,1.00,347.67,347.67
2026,3,Scrub MasculinoTec Easy Lorenzo Aço,1,1.00,337.50,337.50
2026,3,Jaleco Isac Azul Swet Denin,1,1.00,268.76,268.76
2026,3,Jaleco Isac Bordo,1,1.00,330.00,330.00
2026,3,Jaleco Isac Azul Marinho,1,1.00,330.00,330.00
2026,3,Jaleco Laila  Bege Acinzentado,1,1.00,359.00,359.00
2026,3,Jaleco Lia Branco,1,1.00,285.00,285.00
2026,3,Jaleco Lis Azul Bebe,1,1.00,150.00,150.00
2026,3,Jaleco Lis Verde Claro,1,1.00,150.00,150.00
2026,3,Jaleco Lis verde escuro,1,1.00,150.00,150.00
2026,3,Jaleco Isac Armany,1,1.00,360.00,360.00
2026,3,Jaleco Isabel Rosa Nude,1,1.00,460.00,460.00
2026,3,Jaleco Isabel Preto,1,1.00,345.00,345.00
2026,3,Jaleco Manoel Azul Marinho Detalhes Dourado,1,1.00,205.00,205.00
2026,3,Scrub MasculinoTec Easy Lorenzo Branco,1,1.00,337.50,337.50
2026,3,Jaleco Isabel Camel,1,1.00,406.92,406.92
2026,3,Jaleco Manoel Bordô,1,1.00,202.18,202.18
2026,3,Jaleco Heloisa Verde Militar,1,1.00,360.00,360.00
2026,3,Jaleco Heloisa Verde Claro,1,1.00,270.00,270.00
2026,3,Regata Tec Easy Poliamida Camel,1,1.00,89.90,89.90
2026,3,Jaleco Manu Branco detalhes Viés,1,1.00,260.00,260.00
2026,3,Jaleco Heloisa Rosa Nude,1,1.00,270.00,270.00
2026,3,Jaleco Heloisa Manga Curta Rosa Nude,1,1.00,380.00,380.00
2026,3,Jaleco Heloisa Manga Curta Azul Marinho,1,1.00,360.00,360.00
2026,3,Jaleco Heloisa Lilás Azaleia,1,1.00,360.00,360.00
2026,3,Jaleco Heloisa Chumbo,1,1.00,360.00,360.00
2026,3,Jaleco Heloisa Amarelo,1,1.00,420.00,420.00
2026,3,Jaleco Heitor Preto,1,1.00,201.56,201.56
2026,3,Jaleco Heitor Branco,1,1.00,247.00,247.00
2026,3,Jaleco Feminino Fada Do Dente Ppp Ao G3 Punho Ribana Botão,1,1.00,269.16,269.16
2026,3,Jaleco Feminino De Zíper Gola Padre Punho Elástico Gabardine PPP Ao G3 Várias,1,1.00,204.50,204.50
2026,3,Jaleco Ester Preto,1,1.00,329.63,329.63
2026,3,Jaleco Diana Branco,1,1.00,367.50,367.50
2026,3,Scrub MasculinoTec Easy Lorenzo Cacau,1,1.00,337.50,337.50
2026,3,Jaleco Dani Amarelo,1,1.00,298.10,298.10
2026,3,Scrub MasculinoTec Easy Lorenzo Camel,1,1.00,450.00,450.00
2026,3,Jaleco Clinic Verde Claro Feminino,1,1.00,146.25,146.25
2026,3,Jaleco Clinic Preto Masculino,1,1.00,175.00,175.00
2026,3,Jaleco Clinic Bege Masculino,1,1.00,146.25,146.25
2026,3,Jaleco Mariah Branco,1,1.00,172.50,172.50
2026,3,Jaleco Marta Branco Enfermagem Vermelho,1,1.00,200.00,200.00
2026,3,Jaleco Marta Branco Manga Curta,1,1.00,135.00,135.00
2026,3,Jaleco Clinic Azul Bebê Feminino,1,1.00,195.00,195.00
2026,3,Jaleco Marta Kids Es,1,1.00,150.00,150.00
2026,3,Jaleco Marta Preto Manga Curta,1,1.00,135.00,135.00
2026,3,Jaleco Masculino Manga Longa Bordô Gola Padre Gabardine,1,1.00,241.95,241.95
2026,3,Jaleco Masculino Manga Longa Gabardine Bege Gola Padre Botão,1,1.00,169.07,169.07
2026,3,Jaleco Noah Branco,1,1.00,460.00,460.00
2026,3,Jaleco Paulo Bordo,1,1.00,195.00,195.00
2026,3,Turbante Tec Easy Camel,1,1.00,60.00,60.00
2026,3,Jaleco Rute Amarelo,1,1.00,317.73,317.73
2026,3,Jaleco Rute Bordô,1,1.00,350.00,350.00
2026,3,Scrub Profissional Feminino Glamour Rosa Nude,1,1.00,430.00,430.00
2026,3,Jaleco Samuel Armany,1,1.00,270.00,270.00
2026,3,Jaleco Chloe Es,1,1.00,266.36,266.36
2026,3,Jaleco Samuel Bege Aveia,1,1.00,360.00,360.00
2026,3,Jaleco Samuel Chumbo,1,1.00,380.00,380.00
2026,3,Jaleco Chloe Branco Detalhes Chumbo,1,1.00,250.00,250.00
2026,3,Jaleco Tec Easy Benicio Aço,1,1.00,430.00,430.00
2026,3,Jaleco Chloe Bordo,1,1.00,225.00,225.00
2026,3,Touca Rosa Nude,1,1.00,55.00,55.00
2026,3,Jaleco Caleb Azul Marinho G,1,1.00,200.00,200.00
2026,3,Turbante Tec Easy Verde Militar,1,1.00,60.00,60.00
2026,3,Jaleco Caleb Azul Marinho,1,1.00,180.00,180.00
2026,3,Jaleco Tec Easy Clara Aço,1,1.00,410.00,410.00
2026,3,Jaleco Tec Easy Clara Azul Ciano,1,1.00,367.57,367.57
2026,3,Gorro Unissex Para Profissionais Com Amarração Ajustável,1,1.00,58.07,58.07
2026,3,Gorro Unissex D. Rosa Nude Elastano,1,1.00,37.50,37.50
2026,3,Gorro Unissex D. Fada do Dente,1,1.00,37.50,37.50
2026,3,Gorro Unissex D.  Rosa Pink,1,1.00,45.00,45.00
2026,3,Jaleco Tec Easy Clara Magenta,1,1.00,410.00,410.00
2026,3,Jaleco Tec Easy Clara Rosa,1,1.00,410.00,410.00
2026,3,Jaleco Tec Easy Clara Verde Militar,1,1.00,410.00,410.00
2026,3,Kit 6 Peças Office Escritório Deskpad Couro Sintético,1,1.00,220.95,220.95
2026,3,Gorro Unissex A. Rock,1,1.00,65.16,65.16
2026,3,Macacão Feminino Manga Curta Chumbo,1,1.00,430.00,430.00
2026,3,Macacão Feminino Manga Curta Verde Escuro,1,1.00,430.00,430.00
2026,3,Pijama Cirúrgico Scrub Masculino Verde Militar Tec Easy,1,1.00,510.43,510.43
2026,3,Pijama Cirúrgico Scrub Preto Tecido Tecnólogico Poliamida,1,1.00,491.84,491.84
2026,3,Regata Tec Easy Poliamida Aço,1,1.00,89.90,89.90
2026,3,Regata Tec Easy Poliamida Azul Ciano,1,1.00,89.90,89.90
2026,3,Regata Tec Easy Poliamida Cacau,1,1.00,62.93,62.93
2026,3,Regata Tec Easy Poliamida Cereja,1,1.00,89.90,89.90
2026,2,Jaleco Manuela Branco,75,340.00,43593.89,174.80
2026,2,Gorro  Unissex D.  Verde Escuro,2,130.00,5559.75,43.88
2026,2,Gorro Unissex D. Preto,9,114.00,4160.00,42.44
2026,2,Scrub Feminino Preto,17,96.00,16100.56,185.71
2026,2,Turbante Azul Marinho,4,86.00,3096.00,36.00
2026,2,Turbante Preto,5,83.00,3179.78,52.78
2026,2,Jaleco Manoel Branco,13,70.00,8533.00,165.67
2026,2,Turbante Branco,5,69.00,2508.00,40.80
2026,2,Serviço de Bordado,15,52.00,1645.00,52.81
2026,2,Jaleco Manuela Chumbo,3,46.00,6072.00,132.00
2026,2,Jaleco Marta Branco Manga Longa,32,43.00,8170.42,184.90
2026,2,Jaleco Clinic Branco Feminino,28,39.00,6742.50,172.64
2026,2,Gorro Unissex A. Preto,6,36.00,1047.50,34.42
2026,2,Jaleco Isabel Rosa Nude,7,33.00,9292.00,294.40
2026,2,Jaleco Manuela Azul Marinho,10,30.00,5753.20,199.60
2026,2,Scrub Feminino Azul Marinho,19,30.00,6510.28,217.64
2026,2,Scrub Feminino Glamour Off White,4,27.00,7138.00,286.67
2026,2,Jaleco Clinic Bege Feminino,7,24.00,4200.00,175.00
2026,2,Jaleco Manuela Es,7,22.00,5649.35,262.38
2026,2,Jaleco Manuela Preto,7,22.00,4635.00,210.00
2026,2,Turbante Bordô,2,22.00,792.00,36.00
2026,2,Crachá Magnético Dourado,16,20.00,1348.10,67.13
2026,2,Mouse Pad Dupla Face,2,19.00,321.10,16.90
2026,2,Porta Canetas Dupla Face,2,19.00,321.10,16.90
2026,2,Porta Objetos Dupla Face,2,19.00,378.10,19.90
2026,2,Porta Copo Dupla Face,2,19.00,150.10,7.90
2026,2,Desk Pad Dupla Face,2,19.00,1423.10,74.90
2026,2,Bandeja Office Dupla Face,2,19.00,758.10,39.90
2026,2,Camiseta Scrub Masculino AVULSA,6,18.00,2305.00,134.64
2026,2,Gorro Unissex D.  Azul Marinho,3,17.00,477.00,33.00
2026,2,Turbante Marrom,3,17.00,632.81,42.94
2026,2,Scrub Masculino Preto,9,17.00,3251.02,186.70
2026,2,Jaleco Manuela Bege,6,16.00,3603.80,221.38
2026,2,Gorro Unissex D. Branco,2,16.00,432.00,27.00
2026,2,Scrub Feminino Bege,3,16.00,3520.00,220.00
2026,2,Turbante Brasil,1,15.00,900.00,60.00
2026,2,Jaleco Bernardo Branco,7,15.00,3064.63,197.36
2026,2,Gorro Unissex A. Bordô,5,15.00,442.87,34.57
2026,2,Calça Scrub Masculino AVULSA,3,15.00,1500.00,100.00
2026,2,Jaleco Manoel Chumbo,8,14.00,2225.00,169.70
2026,2,Scrub Masculino Azul Marinho,9,14.00,3124.56,224.05
2026,2,Jaleco Heloisa Azul Marinho,7,13.00,4820.00,375.56
2026,2,Jaleco Chloe Chumbo,2,13.00,3150.00,250.00
2026,2,Scrub Feminino Chumbo,5,12.00,2740.84,225.77
2026,2,Jaleco Manuela Algodao Branco,10,11.00,2305.00,210.50
2026,2,Gorro Unissex D. Bordô,3,11.00,437.00,36.33
2026,2,Gorro Unissex D. Chumbo,2,11.00,715.00,65.00
2026,2,Jaleco Clinic Preto Feminino,4,11.00,1925.00,175.00
2026,2,Scrub Comfy Feminino Azul Marinho,3,10.00,3348.00,337.50
2026,2,Scrub Feminino Azul Médio,8,10.00,2132.07,210.23
2026,2,Jaleco Manoel Bege,10,10.00,2173.45,217.35
2026,2,Jaleco Heloisa Bege Aveia,6,9.00,3240.00,360.00
2026,2,Gorro  Unissex D. Roxo,1,9.00,495.00,55.00
2026,2,Scrub Masculino Cinza,3,9.00,1980.00,220.00
2026,2,Jaleco Chloe Cinza,5,9.00,2290.00,256.67
2026,2,Jaleco Heloisa Preto,4,9.00,2268.00,280.80
2026,2,Jaleco Clinic Es,9,9.00,2006.48,222.94
2026,2,Jaleco Heloisa Branco,8,8.00,3135.00,391.88
2026,2,Jaleco Chloe Es,1,8.00,2560.00,320.00
2026,2,Camiseta Scrub Feminina AVULSA,3,8.00,1160.00,140.00
2026,2,Jaleco Manuela Verde Claro,8,8.00,1591.46,198.93
2026,2,Jaleco Heloisa Bordô,3,8.00,2056.00,270.67
2026,2,Jaleco Manuela Chumbo Detalhes Bordo,1,7.00,1435.00,205.00
2026,2,Jaleco Tec Easy Clara Preto,3,7.00,2857.80,407.56
2026,2,Jaleco Manuela Branco Detalhes Chumbo,2,7.00,1435.00,205.00
2026,2,Jaleco Manoel Cinza,3,7.00,1520.00,215.00
2026,2,Turbante Chumbo,2,7.00,429.44,64.72
2026,2,Jaleco Manoel Azul Marinho,5,7.00,1304.00,183.17
2026,2,Jaleco Laila  Bege Acinzentado,1,7.00,2519.30,359.90
2026,2,Calça Scrub Feminino CONFY AVULSA,2,7.00,1190.00,170.00
2026,2,Gorro Unissex A. Cinza,2,7.00,273.00,41.50
2026,2,Jaleco Clinic Chumbo Feminino,1,7.00,1365.00,195.00
2026,2,Jaleco Isabel Off White,6,7.00,3181.13,453.52
2026,2,Jaleco Samuel Branco,7,7.00,2532.00,361.71
2026,2,Jaleco Manoel Preto,4,6.00,1179.00,194.80
2026,2,Scrub Masculino Chumbo,4,6.00,1400.00,232.00
2026,2,Scrub Feminino Verde Escuro,4,6.00,1380.00,228.00
2026,2,Scrub Feminino Comfy Bege Acinzentado,1,6.00,2280.00,380.00
2026,2,Gorro Unissex D. Dente Branco,2,6.00,180.00,30.00
2026,2,Jaleco Chloe Branco,6,6.00,1489.97,248.33
2026,2,Scrub Feminino Bordo,3,6.00,1480.00,240.00
2026,2,Colete Ayla Preto,2,6.00,1799.40,299.90
2026,2,Jaleco Manuela Lilás,3,6.00,1408.16,233.63
2026,2,Vestido Confy Chumbo,1,5.00,750.00,150.00
2026,2,Camiseta Scrub Feminino CONFY AVULSA,2,5.00,990.00,210.00
2026,2,Jaleco Isac Branco,5,5.00,1596.26,319.25
2026,2,Jaleco Manoel Algodao Branco,5,5.00,1140.00,228.00
2026,2,Jaleco Manoel Es,5,5.00,1345.65,269.13
2026,2,Jaleco Manuela Branco Detalhes Cinza,1,5.00,1025.00,205.00
2026,2,Jaleco Tec Easy Benicio Preto,3,5.00,2133.06,430.77
2026,2,Jaleco Tec Easy Clara Azul Marinho,2,5.00,2050.00,410.00
2026,2,Jaleco Tec Easy Clara Branco,5,5.00,2071.88,414.38
2026,2,Scrub Feminino Confy Verde Militar,1,5.00,1900.00,380.00
2026,2,Scrub MasculinoTec Easy Lorenzo Azul Marinho,3,5.00,2182.50,433.13
2026,2,Turbante Lurex Branco Dourado,1,5.00,350.00,70.00
2026,2,Scrub Masculino Verde Escuro,2,4.00,940.00,230.00
2026,2,Jaleco Tec Easy Benicio Verde Militar,4,4.00,1590.20,397.55
2026,2,Jaleco Gestante,3,4.00,720.00,180.00
2026,2,Scrub Masculino Comfy Azul Marinho,3,4.00,1560.00,390.00
2026,2,Jaleco Samuel Chumbo,1,4.00,1440.00,360.00
2026,2,Scrub Feminino Rosa Nude,4,4.00,900.00,225.00
2026,2,Jaleco Heitor Branco,4,4.00,1000.55,250.14
2026,2,Turbante Tec Easy Azul Marinho,1,4.00,228.00,57.00
2026,2,Jaleco Manuela Rosa Nude,3,4.00,900.00,226.67
2026,2,Jaleco Paulo Chumbo,1,4.00,960.00,240.00
2026,2,Jaleco Maitê Azul Bebê,4,4.00,720.00,180.00
2026,2,Jaleco Manuela Bordô,3,4.00,960.00,240.00
2026,2,Crachá Magnético Prata,3,4.00,239.60,63.23
2026,2,Gorro Unissex A. Branco,2,4.00,108.00,27.00
2026,2,Jaleco Bernardo Azul Bebe,4,4.00,740.00,185.00
2026,2,Gorro Unissex D.  Azul Marinho Elastano,2,4.00,190.00,47.50
2026,2,Jaleco Manuela Cinza,3,4.00,835.00,208.75
2026,2,Jaleco Laila Branco,4,4.00,1351.70,337.93
2026,2,Turbante Cinza,1,3.00,180.00,60.00
2026,2,Scrub Comfy Feminino Bordô,1,3.00,1080.00,360.00
2026,2,Jaleco Clinic Cinza Feminino,1,3.00,575.25,190.13
2026,2,Jaleco Paulo Cinza,1,3.00,885.00,292.50
2026,2,Jaleco Samuel Azul Marinho,3,3.00,1072.81,357.60
2026,2,Scrub Feminino Glamour Azul Marinho,2,3.00,1290.00,430.00
2026,2,Jaleco Manoel Branco Detalhes Azul Marinho,1,3.00,615.00,205.00
2026,2,Scrub Feminino Tec Easy Loren  Azul Marinho,3,3.00,1369.06,456.35
2026,2,Scrub Feminino Verde Claro,2,3.00,700.00,240.00
2026,2,Jaleco Manoel Branco Detalhes Chumbo,1,3.00,615.00,205.00
2026,2,Jaleco Isac Bege,2,3.00,990.00,330.00
2026,2,Turbante Tec Easy Verde Militar,1,3.00,180.00,60.00
2026,2,Scrub MasculinoTec Easy Lorenzo Preto,3,3.00,1322.01,440.67
2026,2,Jaleco Chloe Preto,2,3.00,737.00,245.67
2026,2,Jaleco Bernardo Azul Marinho,1,3.00,600.00,200.00
2026,2,Gorro  Unissex D. Crepe Off White,3,3.00,150.00,50.00
2026,2,Jaleco Marta Azul Bebe Manga Longa,3,3.00,560.00,186.67
2026,2,Turbante Nude,2,3.00,213.22,70.67
2026,2,Turbante Rosa Nude,2,3.00,191.89,65.95
2026,2,Jaleco Isabel Preto,2,3.00,1380.00,460.00
2026,2,Jaleco Feminino Es,3,3.00,867.25,289.08
2026,2,Jaleco Heloisa Armany,2,3.00,1080.00,360.00
2026,2,Jaleco Manu Branco detalhes Viés,3,3.00,720.00,240.00
2026,2,Turbante Verde Turquesa,2,2.00,120.00,60.00
2026,2,CONSERTO,2,2.00,2.00,1.00
2026,2,Jaleco Manoel Chumbo Detalhes Bordo,1,2.00,410.00,205.00
2026,2,Jaleco Manoel Bordô,1,2.00,480.00,240.00
2026,2,Scrub MasculinoTec Easy Lorenzo Aço,2,2.00,900.00,450.00
2026,2,Jaleco Tec Easy Clara Azul Royal,2,2.00,820.00,410.00
2026,2,Jaleco Manuela Azul Bebê,2,2.00,410.82,205.41
2026,2,Scrub MasculinoTec Easy Lorenzo Azul Royal,2,2.00,1020.90,510.45
2026,2,Scrub MasculinoTec Easy Lorenzo Cacau,2,2.00,900.00,450.00
2026,2,Pijama Cirúrgico Scrub Azul Marinho Tec Easy Gola V Pp Ao G3,2,2.00,1063.62,531.81
2026,2,Gorro Unissex A. Azul Marinho Elastano,2,2.00,129.74,64.87
2026,2,Jaleco Manuela Branco Detalhes Azul Marinho,1,2.00,410.00,205.00
2026,2,Gorro Unissex A.  Chumbo,2,2.00,130.00,65.00
2026,2,Scrub Feminino Azul Bebê,2,2.00,440.00,220.00
2026,2,Camiseta Scrub Masculino Tec Easy Lorenzo Avulsa,1,2.00,450.00,225.00
2026,2,Jaleco Ester Branco,2,2.00,680.00,340.00
2026,2,Scrub Feminino Branco,2,2.00,428.38,214.19
2026,2,Jaleco Clinic Azul Bebê Feminino,2,2.00,350.00,175.00
2026,2,Jaleco Manoel Verde Escuro,2,2.00,540.00,270.00
2026,2,Turbante Faixa De Cabelo Para Profissionais Com Brilho,1,2.00,151.78,75.89
2026,2,Jaleco Tec Easy Clara Verde Militar,2,2.00,820.00,410.00
2026,2,Jaleco Heloisa Lilás Azaleia,1,2.00,540.00,270.00
2026,2,Jaleco Lis Es,2,2.00,300.00,150.00
2026,2,Jaleco Lis Branco,1,2.00,300.00,150.00
2026,2,Scrub Feminino Glamour Preto,2,2.00,838.50,419.25
2026,2,Jaleco Manoel Azul Bebê,2,2.00,427.23,213.62
2026,2,Jaleco Manuela Verde Escuro,2,2.00,429.00,214.50
2026,2,Calça Scrub  Masculino Tec Easy Lorenzo Avulsa,1,2.00,450.00,225.00
2026,2,Scrub Feminino Comfy  Preto,2,2.00,740.00,370.00
2026,2,Scrub FemininoTec Easy Loren Cacau,2,2.00,900.00,450.00
2026,2,Scrub FemininoTec Easy Loren Rosa Bebe,2,2.00,900.00,450.00
2026,2,Jaleco Clinic Chumbo Masculino,1,2.00,390.00,195.00
2026,2,Calça Scrub Feminina AVULSA,1,2.00,200.00,100.00
2026,2,Scrub Masculino Azul Marinho Manga Longa,2,2.00,480.00,240.00
2026,2,Jaleco Chloe Rosa Nude com Preto,2,2.00,500.00,250.00
2026,2,Camiseta Scrub Masculino CONFY AVULSA,2,2.00,380.00,190.00
2026,2,Colete Ayla Branco,2,2.00,509.82,254.91
2026,2,Jaleco Samuel Bege Aveia,2,2.00,720.00,360.00
2026,2,Turbante Tec Easy Preto,2,2.00,120.00,60.00
2026,2,Gorro Unissex D.  Dente Love,1,1.00,50.00,50.00
2026,2,Jaleco Dani Rosa Nude,1,1.00,321.84,321.84
2026,2,Brinde,1,1.00,0.00,0.00
2026,2,Scrub Feminino Camiseta Fada do Dente e Calça Rosa Bebê,1,1.00,260.00,260.00
2026,2,Camiseta Unissex Fisioterapia Branca,1,1.00,41.00,41.00
2026,2,Scrub Feminino Cinza,1,1.00,220.00,220.00
2026,2,Scrub Feminino Comfy  Verde Claro,1,1.00,360.00,360.00
2026,2,Scrub Feminino Comfy Azul Bebê,1,1.00,360.00,360.00
2026,2,Gorro Unissex A. Preto Elastano,1,1.00,50.00,50.00
2026,2,Scrub Feminino Comfy Bege Aveia,1,1.00,360.00,360.00
2026,2,Scrub Feminino Confy Armany,1,1.00,360.00,360.00
2026,2,Scrub Feminino Confy Rosa Pink,1,1.00,358.54,358.54
2026,2,Jaleco Bernardo Kids Branco,1,1.00,150.00,150.00
2026,2,Gorro Unissex A. Lilas,1,1.00,45.00,45.00
2026,2,Scrub Feminino Princess Bege,1,1.00,310.00,310.00
2026,2,Scrub Feminino Rosa Pink,1,1.00,220.00,220.00
2026,2,Scrub FemininoTec Easy Loren Azul Ciano,1,1.00,450.00,450.00
2026,2,Scrub FemininoTec Easy Loren Verde Militar,1,1.00,450.00,450.00
2026,2,Scrub Masculino Branco,1,1.00,220.00,220.00
2026,2,Scrub Masculino Comfy Bege Acinzentado,1,1.00,300.00,300.00
2026,2,Scrub Masculino Comfy Preto,1,1.00,360.00,360.00
2026,2,Scrub Masculino Verde Claro,1,1.00,260.00,260.00
2026,2,Scrub MasculinoTec Easy Lorenzo Azul Ciano,1,1.00,429.03,429.03
2026,2,VALE CARTAO PRESENTE,1,1.00,400.00,400.00
2026,2,Turbante Amarelo,1,1.00,69.44,69.44
2026,2,Turbante Bocas/Kisses,1,1.00,69.44,69.44
2026,2,Turbante Lilas,1,1.00,60.00,60.00
2026,2,Turbante Lurex Rosa Nude,1,1.00,70.00,70.00
2026,2,Turbante Preto Brilho,1,1.00,70.00,70.00
2026,2,Turbante Rosa Pink,1,1.00,60.00,60.00
2026,2,Jaleco Ester Preto,1,1.00,346.98,346.98
2026,2,Jaleco Feminino Fada Do Dente Ppp Ao G3 Punho Ribana Botão,1,1.00,281.06,281.06
